id;Date_creation;adresse_siege;site_web;telephone;email
798;01/01/2006;28 Rue de la Liberte93170  Bagnolet;http://www.trend-corner.com;01 48 51 30 00;
799;01/01/2011;208 rue Saint-Maur 75010 Paris;http://www.laruchequiditoui.fr;01 83 06 46 65;support@laruchequiditoui.fr
800;01/01/2011;101 Avenue des Champs Elysees 75008 Paris;http://www.autoreduc.com;01 56 52 94 62;jose@autoreduc.com
801;01/01/2012;21 bis rue Aristide Briand 92170 Vanves;http://www.youmag.com;;contact@youmag.com
802;01/01/2010;50 quai Louis Bleriot 75016 Paris;http://www.peoplestay.com;01 83 96 29 01;contact@peoplestay.com
803;01/01/2010;27 Rue d'Aubuisson 31000  Toulouse;http://www.devatics.com;05 62 80 21 94;contact@devatics.com
804;01/01/2012;5 Place Jean SIARD 61200 Argentan;http://www.fundatrix.com;;franck.lefevre@fundatrix.com
805;01/01/2011;20 rue du Mont Cenis 75018 Paris;http://pro.ubudu.com;01 78 09 03 51;info@ubudu.com
806;01/01/2004;8 allee de l'Innovation 02200 Soissons;http://www.750g.com;01 76 21 48 93;
807;01/12/2012;18 boulevard Carnot 93200 Saint-Denis;http://www.timbres-experts.com;01 82 02 02 20;contact@timbres-experts.com
808;01/09/2012;5 Passage Moreau 33800  Bordeaux;http://www.achetons-local.com;;contact@achetons-local.com
809;01/12/2012;114 rue Cardinet 75017  Paris;https://www.lecab.fr;01 76 49 76 49;serviceclients@lecab.fr
810;01/01/2011;2011 Pine Court 94014 Daly City;http://www.tickengo.com;;ask@tickengo.com
811;01/01/2010;14 Rue Genissieu 38000 Grenoble;http://www.evioo.com;04 76 86 05 76;info@evioo.com
812;01/09/2012;6 Rue de Clery 75002 Paris;http://www.mesbonnescopines.com;;
813;01/03/2011;7 avenue de l'Europe 92310 Sevres;http://www.bigbangcereales.fr;01 49 66 09 52;bigbang@bigbangcereales.fr
814;01/01/2007;33 rue des Jeuneurs 75002  Paris;http://www.decideurstv.com;01 44 82 50 90;contact@decideurstv.com
815;01/07/2011;8 rue Jacquard – Parc Alpia 25000 Besançon ;http://www.wysiwatch.com;;digital@wysiwatch.com
816;01/01/2010;44-46 New Inn YardEC2A 3EY Londres;http://www.lyst.com;;
817;01/01/2013;Cours Louis Leprince-Ringuet 25200  Montbeliard;http://limpidmarket.fr;03 81 31 28 03;contact@limpidmarket.com
818;01/01/2010;5 Rue des Suisses 75014 Paris;https://www.linxo.com;;
819;01/01/2012;93 Rue de la Grand-mere 59100 Roubaix;http://www.mashant.com;;
820;01/01/2012;5 rue Alain Colas 56100 Lorient;http://www.localismarket.com;02 97 81 01 02;contact@orion-network.fr
821;01/06/2010;30 Rue Notre Dame des Victoires 75002  Paris;http://www.es-services-agency.com;01 42 60 98 65;contact@entropic-synergies.com
822;01/01/2012;15 B Boulevard Jules Sandeau 75116  Paris;http://www.mysecurite.com;;contact@mysecurite.com
823;01/10/2012;7 Rue Faustin Helie 75116  Paris;http://www.fidbacks.com;01 56 40 08 32;support@fidbacks.com
824;01/01/2011;9 rue Georges Braque 76000  Rouen;http://www.marche-prive.com;02 77 76 25 22;contact@marche-prive.com
825;01/09/2010;157 rue Anatole France 92309 Levallois-Perret ;http://www.kairosagency.com;06 22 70 06 23;contact@kairosagency.com
826;01/01/2013;104a Park StreetW1K 6NG LONDRES;http://www.kazam.mobi;00 44 20 8822 3637;
827;01/06/2011;10 passage Gauthier 75015 Paris;http://www.trendydrink.com;01 42 06 74 87;contact@trendydrink.com
828;01/01/2012;5 rue Brindejonc des Moulinais BP 6509631504  Toulouse;http://www.cheque-immo.com;05 62 73 54 50;contact@cheque-immo.com
829;01/12/2012;27 Rue Henri Rolland 69100  Villeurbanne;http://www.lepointgourmet.com;09 70 46 05 21;communication@lepointgourmet.com
830;01/01/2007;10 Rue D’Uzes 75002  Paris;http://www.expertissim.com;01 45 23 59 95;contact@expertissim.com
831;01/01/2012;67 Avenue Pierre Grenier 92100  Boulogne-Billancourt;http://www.woufbox.com;;contact@woufbox.com
832;01/01/2011;Tirendo Holding GmbH, Zinnowitzer Str.10115  Berlin;http://www.tirendo.fr;;presse@tirendo.fr
833;01/01/2012;6 Rue du Faubourg Saint Martin 75010 Paris;http://www.printklub.com;09 75 18 35 45;hello@printklub.com
834;01/01/2011;Rokin 521012  Amsterdam;http://www.cleeng.com;003 120 894 3 090;bguichard@cleeng.com
835;01/07/2011;4 Rue Boussingault 67000  Strasbourg;http://www.fysiki.com;;info@fysiki.com
836;01/05/2013;2 Rue Banlin, ZI de Lissandre 33310  Lormont;http://www.avenuenautique.com;;contact@avenuenautique.com
837;01/07/2011;36 rue Voltaire 92300 Levallois-Perret;http://www.transporteursdimage.com;;nicolas@transporteursdimage.com
838;01/01/2008;Zone Industrielle 18400  Saint-Florent-sur-Cher ;http://www.vactecsysteme.com;02 36 18 60 08;infos@vactecsysteme.com
839;01/01/2010;50 Rue Ettore Bugatti 76800  Saint-etienne-du-Rouvray;http://www.ibovin.com;02 76 78 75 28;contact@ibovin.com
840;01/01/2012;3 B Avenue Hoche 75008  Paris;http://www.citycake.fr;01 84 16 01 60;contact@citycake.fr
841;01/02/2011;83 Rue Crozatier 75012 Paris;http://www.atlantico.fr;01 75 77 31 92;info@atlantico.fr
842;01/01/2009;16 rue Vulpian 75013 Paris;http://www.happyview.fr/;+33183642067;contact@happyview.fr
843;01/01/2009;8 Allee Michel Montaigne 33780  Soulac-sur-Mer;http://www.bois-brazeco.com;06 19 13 27 74;brazeco@gmail.com
844;01/01/2012; 25 Rue de Ponthieu 75008  Paris;http://www.jiraya.com;01 56 38 15 33;
845;01/01/2012;2 Rue du Cheval Blanc 13410 Lambesc;http://www.trendsboard.com;;contact@trendsboard.com
846;01/01/2010;27 Rue du Chemin Vert 75001 Paris;http://www.adquantic.com;01 75 77 87 42;contact@adquantic.com
847;01/01/2009;Zone Artisanale Larrigan 40510  Seignosse;http://www.zoomalia.com;08 92 49 40 28;contact@zoomalia.com
848;01/01/2009;40 Avenue Guy de Collongue 69130 ECULLY;http://www.monsav.com;04 82 53 15 78;service.client@monsav.com
849;01/10/2009;runtastic GmbH  Pluskaufstraße 74061 Pasching;http://www.runtastic.com;-;office@runtastic.com
850;01/01/2012;1 rue de la Martiniere 69001 Lyon; https://www.skiwallet.com;+33 (0) 950 831 231;dahu@alpine-lab.com
851;01/01/2010;16 Rue Moliere 91520  Egly;http://www.prodealcenter.fr;01 64 90 68 20;info@prodealcenter.fr
852;01/11/2012;27 rue Sergent Blandan 69001 Lyon;http://www.tilkee.fr;+33 6 09 92 40 38;commercial@tilkee.fr
853;01/11/2012;178, route de Cran-Gevrier 74650 Chavanod;http://onetous.com;;contact@onetous.fr
854;01/01/2009;5 Rue Michelet 75006 Paris;http://www.myrecyclestuff.com;;contact@myrecyclestuff.com
855;01/01/2013;90 rue Charles Nungesser 29490 Guipavas;http://www.locowl.com;+33 811 04 05 36;
856;01/01/2012;81 Rue Reaumur 75002  Paris;http://www.shoptimise.fr;;contact@shoptimise.com
857;01/01/2012;99 C Boulevard Constantin Descat Batiment Teinturerie 59200 Tourcoing;http://www.clicandwalk.com;;clicandwalk@gmail.com
858;01/01/2013;.. Nantes;http://www.influents.fr;;info@influents.fr
859;01/01/2011;337, terrasse Saint-DenisQC H2X 3K8 Montreal;http://www.uniyu.com;;info@uniyu.com
860;01/01/2008;40 Rue D’Aboukir 75002 PARIS;http:// www.instantluxe.com;01 83 62 49 86;contact@instantluxe.com
861;01/01/2010;66 Avenue des Champs Elysees 75008 Paris;http://www.bistri.com;;support@bistri.com
862;01/01/2011;8 Rue du sentier 75002  Paris;http://www.carnetdemode.com;;info@carnetdemode.com
863;01/01/2011;108 Quai de Jemmapes 75010 PARIS;http://www.fanzy.com;;contact@fanzy.com
864;01/01/2012;92-98 boulevard Victor Hugo 92110 Clichy;http://www.adyoulike.com;06 69 32 84 84;contact@adyoulike.com
865;01/01/2005;Parc du Golf - 11B CS 80483 CEDEX 313592 Aix-en-Provence;http://www.bazile.fr;04 42 12 64 61;contact@bazile.fr
866;01/01/2008;21 Grande Rue 69490 Les Olmes;http://www.materiel-medical-occasion.com;09 73 31 75 90;
867;01/01/2008;13 boulevard de Rochechouart 75009 Paris;http://www.limonetik.com;01 75 77 01 00;contact@limonetik.com
868;01/01/2009;21 Rue de Chatillon 75014 Paris;http://www.adserverpub.com;01 75 43 56 71;contact@adserverpub.com
869;01/01/2011;NCNC Paris;http://www.tagby.com/#fr/home;;
870;01/01/2007;80 B Rue Danjou 92100 Boulogne-Billancourt;http://www.qooq.com;1 781-229-8588;contact@qooq.com
871;01/08/2010;26 rue du chemin vert 75011 Paris;http://www.mysciencework.com/fr/;+35 227 842 84 30;contact@mysciencework.com
872;01/01/2006;41 Rue Saint Augustin 75002  Paris;http://www.envoimoinscher.com;;contact@envoimoinscher.com
873;01/03/2012;38 Rue du Sentier 75002 Paris;http://www.thetops.fr;01 84 16 91 75;contact@thetops.fr
874;01/01/2012;13 Avenue Robert Andre Vivien 94160  Saint-Mande;http://www.mobypark.com/;;infos@mobypark.com
875;01/01/2008;156 Route du Villard 74410 Saint-Jorioz;http://www.greenweez.com;04 86 13 91 10;contact@greenweez.com
876;01/01/2011;22 Rue Mazarine 75006 PARIS;http://www.gemmyo.com;09 51 12 44 40;serviceclient@gemmyo.com
877;01/01/2009;324 Route des Vernes 74370 PRINGY;http://www.miliboo.com;04 50 77 33 70;info@miliboo.fr
878;01/01/2009;34 Rue Richer 75002 PARIS;http://www.videdressing.com;09 72 26 90 95;informationscomplementaires@videdressing.com
879;01/01/2011;13 Rue de Turbigo 75002  Paris;http://www.mynetsale.com.au;08 99 03 06 74;contact@mynetsale.com
880;01/01/2010;5 rue du Dahomey 75011 Paris;http://www.dogfinance.com;01 48 05 19 36;contact@dogfinance.com
881;01/07/2011;108 Rue Saint Honore 75001  PARIS;http://www.sojeans.com;01 47 05 00 19;victoire@sojeans.com
882;01/01/2011;New YorkNC New York;http://timetosignoff.fr;;contact@timetosignoff.fr
883;01/07/2013;11 rue Marbeuf 75008  Paris; http://www.qwant.com/;01 83 64 89 37;contact@qwant.com
884;01/01/2008;Sonnenburger Str. 73D-10437  BERLIN;http://www.zalando.fr;08 00 940651;service@zalando.fr
885;01/11/2004;Fotolia LLC 41 East, 11th Street, 11th Floor 10003 New York;http://fr.fotolia.com;0970 465 265;entreprise@fotolia.com
886;01/07/2010;18, rue Duphot 75001 Paris;http://www.genmsecure.com;+ 33 (0) 1 42 96 46 00;contact@genmsecure.com
887;01/12/2010;Hotel Tonight, Inc. 901 Market St, Suite 310 San Francisco 94103 San Francisco;http://www.hoteltonight.com;;hotels@hoteltonight.com
888;07/06/2011;6 Rue Borromee 75015 Paris;http://www.legourmetdunet.com/;01 84 16 98 08;
889;01/12/2012;ZA de la Sipiere 219 avenue de Provence 13730 Saint Victoret;http://www.ucall.fr;;
890;15/07/2010;10 rue du Dr. Finlay 75015 Paris;http://greenpub.eu/;0033761365449;roberto.estevez@greenpub.eu
891;01/04/2011;2, rue Georges Leygues 75116 Paris;http://www.shoette.com/;;contact@shoette.com
892;01/01/2011;EXCAMBIA, 69 rue Georges Besse 30035 Nîmes;http://www.pretachanger.fr;;contact@pretachanger.fr
893;01/01/2011;1 rue du Capitaine Dessmond 13007 Marseille;http://fr.wikomobile.com/index.php;;
894;14/04/2009;1432, quai Marcel Dassault 92210 Saint-Cloud;http://www.iwasin.fr/;;
895;01/01/2010;56 avenue Paul de vivie 84210 Pernes les fontaines;http://www.nowhere-entreprise.com/;04 84 25 12 49;contact@nowhere-entreprise.com
896;01/01/2011;17 Cite Aubry 75020 Paris ;http://www.curioos.com/;01 43 70 15 24;contact@curioos.com
897;01/01/2012;1304 Willoughby 44094 New York ;http://www.chefday.com/;;hello@chefday.com
898;01/01/2002;77 Boulevard Lefebvre 75015 Paris;http://www.hollandbikes.com;01 42 50 42 40.;contact@hollandbikes.com / webshop@hollandbikes.com / partners@hollandbikes.com
899;01/08/2010;111, rue de Croix 59510 Hem;http://www.goodgout.fr;;bonjour@goodgout.fr
900;01/12/2012;Castagnac 31430 Saint-Elix;http://www.payname.fr;0 978 238 238;bonjour@payname.fr
901;01/01/2011;17, rue Cave 75018 Paris;http://www.libsum.com;;greg@libsum.net
902;01/01/2011;12 rue Vivienne, Lot 375002 Paris;http://www.chauffeur-prive.com;;contact@chauffeur-prive.com
903;01/01/2009;311 West 43rd 10036  New York City ;http://freshplanet.com/;;contact@freshplanet.com
904;01/01/2012;L'imaginarium - Bureau 204 - 99A Boulevard Descat 59200 Tourcoing;http://www.3dduo.com/;0362109031;contact@3dduo.com
905;01/01/2011;SARL REF-IT, 17 rue des houdements 93160 Noisy le Grand;http://www.sosav.fr/;0972311789;contact@sosav.fr
906;01/01/2007;515 av. Tramontane 13600  La Ciotat;http://www.ideol-offshore.com/en ;0488574303;contact@ideol-offshore.com
907;01/09/2009; 6 bis rue de la Paroisse 78000 Versailles;http://www.ecovibio.com/;06.24.13.25.90;contact@ecovibio.com 
908;01/01/2004;165 Avenue de Bretagne 59000  Lille;http://www.compario.com/;0142801457;contact@compario.com
909;01/01/2003;Impasse Antoine Imbs  67810 Holtzheim;http://www.weenter.com/;03 88 10 47 90;info@weenter.com
910;01/01/2005;11 Rue de L Harmonie Hub Innovati 59491  Villeneuve d'Ascq;http://www.delfmems-blog.eu/;03 20 05 05 45;info@delfmems.com
911;01/01/2009;5 Rue de L\'Amiral Courbet 94160  Saint-Mande;http://www.spineguard.com/;0145184519;contact@spineguard.com
912;01/01/2003;60 Rue de Wattignies 75012 Paris ;http://www.nanobiotix.com/;01 40 26 04 70;mail@nanobiotix.com
913;01/01/2011;30 rue Blondel 75002 Paris;http://www.mailjet.com/;33 972 239 999;contact@mailjet.com
914;14/05/2012;73 rue du Chateau 92100  Boulogne-Billancourt;http://www.monsieurdrive.com;;contact@monsieurdrive.com
915;01/01/2001;Lieu-dit Patau, Route de Rivesaltes 66380 Pia;http://coldway.com/;http://coldway.com/;info@coldway.fr
916;01/01/2008;2871 Avenue de L'Europe 69140  Rilleux La Pape;http://www.eyetechcare.com/;04 78 88 09 00;contact@eyetechcare.com
917;01/01/2011;48 Rue Cardinet  75017 Paris;http://www.appgratis.com/fr;;simon@appgratis.com
918;01/01/2008;Z.A. Quartier Rietiere 26190 La Motte Fanjas;http://mcphy.com/fr/index.php;04 75 71 15 05;Pascal.mauberger@mcphy.com
919;01/01/2009;1 rue Fleming 17000  La Rochelle;http://www.sellsy.fr/;;contact@sellsy.com
920;01/11/2010;301 Howard St. Suite 220094105 San Francisco;https://path.com/;;dmca@path.com
921;01/01/2012;39, Av Lalla Yacout 5eme Etage Appartement 20000 Casablanca;http://ontaf.com;;contact@Ontaf.com
922;16/06/2010;Zala 1NC Riga;http://ask.fm/;;
923;01/01/2012;76 Boulevard Saint-Michel 75006 Paris;http://www.feeligo.com/fr;;contact@feeligo.com
924;01/01/2011;101 avenue du General Leclerc 75685 Paris;http://www.evoliz.com;01 46 72 50 04.;
925;01/04/2011;12, rue de l’etoile 75017 Paris;http://www.lebusinessplan.fr/;01 75 43 04 58;unequestion@lebusinessplan.fr
926;01/10/2008;8, avenue Malaussena 06000 Nice;http://www.wizishop.com/;021 612 80 28 ;contact@webromand.ch
927;01/12/2012;38 Rue de Jemmapes 59800 Lille;http://www.muust.com/;;contact@muust.com
928;01/01/2011;55, rue de Bretagne 75003  Paris;http://www.upsocks.fr/;;contact@upsocks.fr
929;22/06/2009;742, rue du Marechal Leclerc 78670 Villennes-sur-Seine;http://montrip.com/;;contact@montrip.com
930;01/01/2012;-- -;http://www.gamazing.com/;;
931;21/02/2012;Route des Repignons 74140 Messery;http://designdunjour.com/;;info@designdunjour.com
932;01/01/2009;170, rue Raymond Losserand 75014 Paris ;http://www.aqoba.com/;01 45 71 81 10;contact@aqoba.com
933;01/01/2013;76, rue Saint Maur 75011 Paris;http://www.justice-express.com/;;contact@justice-express.com
934;01/01/2013;Incubateur Belle de Mai - 37 rue Guibal 13003 Marseille ;http://www.activpik.com/;04 84 25 85 57;contact@activpik.com
935;01/07/2013;NCNC NC;http://www.qareerup.com/;;communication@qareerup.com
936;01/01/2010;97 Quai Charles de Gaulle 69006 Lyon;;06.77.98.16.63;contact@resideclic.com
937;01/01/2009;6, rue Cels 75014 Paris;http://www.rezotour.com/accueil/;01 43 27 55 90;info@revue-espaces.com
938;01/01/2013;22-26 Chemin Notre Dame 93150  Le Blanc-Mesnil;http://www.coosmos.com/;;contact@coosmos.com
939;01/01/2010;12 Rue Vivienne 75002 Paris;http://2heuresavant.com/;0820320363;contact@2heuresavant.com
940;01/01/2010;5 rue Cochin 75005  Paris;http://www.1x1connect.com/;;info@1x1connect.com
941;01/01/2011;Hoople SAS. 17 rue Dupin 75006 Paris;https://www.hoople.com/?to_lg=fr;;contact@hoople.net
942;10/10/2005;4, avenue Johannes Gutenberg 78310 Maurepas;http://www.alltricks.fr/;01 30 48 90 07;contact@alltricks.fr
943;01/10/2010;48 rue Chapon 75003  Paris;http://www.super-marmite.com/;09 50 16 82 50;contact@super-marmite.com
944;01/01/2012;26 rue Louis Guerin 69100 Villeurbanne;http://www.vidcoin.com/;06.83.83.34.80;contact@vidcoin.com
945;01/10/2012;15 rue Faidherbe 75011 Paris;http://www.sowprog.com/;;contact@sowprog.com
946;01/03/2011;34 Rue de Clery 75002 Paris;http://www.mediabong.com/;;contact@mediabong.com
947;01/01/2013;1, rue sauvage 30100  Ales;http://votremobilier.com/;04 66 55 61 72;
948;01/01/2011;43 rue de Gergovie 75014 Paris;http://betterthanexpected.fr/;;basile@agence-planb.com
949;01/01/2011;36 Boulevard Jean Jaures 92100 Boulogne-Billancourt;http://fugufurniture.com/fr/;01 71 12 63 65;business@fugufurniture.com
950;01/01/2009;tertiaire du bois Dieu - 2, allee des chevreuils 69380 Lissieu;http://www.meseo.fr;04 78 66 81 60;info@meseo.fr
951;01/01/2012;20 rue Marc Seguin 75018  Paris;http://mamanpoule.com/;06 12 89 01 57;contact@mamanpoule.com
952;01/09/2012;30 rue Bergere 75009  Paris;http://moonbar.org/;;julien@moonbar.org
953;01/03/2007;539 Bryant St. Suite 20094107 San Francisco;http://fr.scribd.com/;;support@scribd.com/press@scribd.com
954;01/01/2006;32 Boulevard de Vaugirard 75015 Paris;http://www.paperblog.fr/;;
955;01/01/2012;36 Rue Scheffer 75116 Paris;http://www.parkadom.com/;;contact@parkadom.com
956;01/02/2010;3 venelle Kra douar 22300 Lannion (Cotes-d'Armor) ;http://www.coocoonhome.com/;08 99 70 17 61;contact@coocoonhome.com
957;01/11/2012;121 rue de Chanzy 59260 Hellemmes ;http://www.ocazoo.fr/;;contact@ocazoo.fr
958;01/12/2012;11 Rue de Montbrillant 69003 Lyon;http://www.touchedeclavier.com/;;bonjour@touchedeclavier.com
959;05/02/2013;12 rue Theodore Ducos 33000 Bordeaux;http://www.jestocke.com/;09 53 43 18 34;contact@jestocke.com
960;01/12/2010;3 quai Jean Moulin (Arc-en-ciel d’interieur SAS)69001 Lyon;http://www.rendezvousdeco.com;04 78 59 68 40;contact@rdvdeco.com
961;01/05/2003;83, rue Truffaut 75017 Paris;http://www.peuplade.fr;;
962;01/06/2013;25, rue Melingue 75019 Paris;http://www.unvoisinepatant.com;+33 6 50 20 51 85;madeline@unvoisinepatant.fr / anaïs@unvoisinepatant.fr
963;01/03/2012;7 allee des pepinieres 92380 Garches;http://www.modizy.com/;;alison@modizy.com
964;01/01/2012;27, rue La Boëtie 75008 Paris;http://www.jointhecity.fr/;+33 6 29 66 21 24/+33 6 46 01 41 58;Josephine@JoIntheCity.fr 
965;01/01/2012;5, rue Ordener 75018  Paris;http://www.flipmylook.com/;06 17 14 41 95;vinecnt@flipmylook.com
966;01/01/2005;9903 Santa Monica Blvd. Suite 29490212  Beverly Hills ;http://www.bebo.com/;;tristen@beboinc.com
967;01/01/2010;250B Boulevard Jean Jaures 92100 Boulogne-Billancourt;http://www.buzcard.me/;0156567656;yoram@buzcard.fr	
968;01/01/2009;21 rue de la paix 75002 Paris;http://www.adamence.com/qui-sommes-nous;01 76 00 71 71;contact@adamence.com
969;01/01/2000;19 rue de Godefroy 92800  Puteaux;http://www.davi.fr;01 47 75 84 50;pascal@davi.fr	
970;01/03/2008;Optiqual SAS, 15 rue Edouard Branly 44980 Sainte-Luce-sur-Loire;http://www.direct-optic.fr;01 81 80 92 20;medias@direct-optic.fr
971;01/01/2008;29 rue Merlin 75011 Paris;http://www.mylittleparis.com/;;kanako@mylittleparis.com
972;01/01/2008;78 1st St., 6th FloorCA 94105 San Francisco;http://www.life360.com;;info@life360.com / support@life360.com
973;01/06/2007;SHOOMO France 43 rue du prefet Bonnefoy 44000 Nantes;http://www.monnuage.fr;02 40 58 05 44.;contact@monnuage.fr
974;26/11/2011;Appartinfo SAS, 83 avenue Pierre Grenier 92100  Boulogne-Billancourt;http://www.appartinfo.com;01 82 52 10 80;contact@appartinfo.com
975;01/01/2013;19, Peel Road IM1 4LSNC Douglas;http://www.liquidationsenchere.com;;admin@liquidationsenchere.com
976;27/02/2012;91 rue Crillon 69006  Lyon;http://www.ecommere.com;33 6 71 03 96 20;contact@ecommere.com
977;02/01/2013;29 bis rue des Francs Bourgeois 75004 Paris;http://www.lesdedicaces.com;09.50.37.70.84;contact@lesdedicaces.com
978;01/01/2013;53 route de Chatou 78420 Carrieres sur Seine;E-Kom.fr;01 39 57 31 58 / 06 73 88 69 38;daniel.vdm@e-kom.fr
979;01/05/2012;7bis, Av Pierre Grenier 92100 Boulogne Billancourt;http://www.scoreway.fr/;08 25 59 50 27;contact@scoreway.fr
